,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
2148,L,EKO,G4,SMP,LL,PS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
6351,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
711,L,AKU,G4,SRJN,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
6043,L,HUK,G3,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
6048,L,HUK,G4,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
5162,P,HUK,G1,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
5133,L,HUK,G3,SMTA,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1107,L,AKU,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5973,L,HUK,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
2077,L,EKO,G2,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
5657,L,HUK,G5,SRJN,PNS,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
2049,L,EKO,G3,SMTA,LL,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
3423,P,KOM,G5,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
2033,L,EKO,G4,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
3126,P,KOM,G4,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5517,P,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
5665,P,HUK,G4,SRJN,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
5841,L,HUK,G3,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
3351,L,KOM,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1812,P,EKO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
2000,L,EKO,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
6039,P,HUK,G3,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
1875,L,EKO,G3,SD,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_C,LLW
1836,L,EKO,G3,SRJN,LL,GRD,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
764,P,AKU,G3,SRJN,PSN,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,LLW
5486,P,HUK,G1,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
2181,P,EKO,G1,SD,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LLW
1862,P,EKO,G4,SRJN,GRD,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
3247,P,KOM,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5851,L,HUK,G3,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1822,P,EKO,G2,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5793,L,HUK,G3,SMTA,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
696,P,AKU,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_C,LLW
3133,P,KOM,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5894,L,HUK,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
3112,L,KOM,G1,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
848,P,AKU,G4,SRJN,PS,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
5721,L,HUK,G2,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
3444,L,KOM,G7,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
2952,P,KOM,G1,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
2139,L,EKO,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
3143,P,KOM,G3,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
6006,L,HUK,G3,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
2037,L,EKO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LLW
5488,L,HUK,G7,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
3119,P,KOM,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5946,P,HUK,G4,SD,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
3122,P,KOM,G3,SMTA,PDG,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
1773,L,EKO,G3,SMP,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
6010,P,HUK,G3,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
5621,L,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
3135,P,KOM,G3,SRJN,PNS,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
3099,P,KOM,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
6221,L,HUK,G4,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_SB,LLW
3108,L,KOM,G2,LL,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
3170,P,KOM,G3,SRJN,GRD,PSN,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,LLW
3092,P,KOM,G4,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
1805,P,EKO,G1,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
5370,L,HUK,G1,SRJN,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
6292,L,HUK,G3,SRJN,GRD,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
1891,P,EKO,G2,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
3128,P,KOM,G2,SD,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1110,L,AKU,G4,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1031,P,AKU,G3,SMP,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
3215,L,KOM,G7,SRJN,PNS,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
5449,L,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
6389,P,HUK,G3,SMTA,PDG,PSN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6078,L,HUK,G4,SRJN,PNS,LL,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
5770,L,HUK,G3,SRJN,PNS,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
966,L,AKU,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
2044,P,EKO,G4,SMTA,GRD,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5479,L,HUK,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
880,P,AKU,G2,SD,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5386,P,HUK,G3,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
5589,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_C,LTW
3214,P,KOM,G3,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2074,P,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1096,P,AKU,G3,SMP,PS,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2296,L,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5922,P,HUK,G5,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6227,P,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
6127,L,HUK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1957,L,EKO,G5,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6342,P,HUK,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
5419,L,HUK,G3,SRJN,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
5870,L,HUK,G3,SMTA,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
3421,P,KOM,G3,SRJN,PS,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5935,P,HUK,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
6356,P,HUK,G5,SRJN,GRD,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
2039,P,EKO,G5,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2110,L,EKO,G3,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6107,P,HUK,G3,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
1195,P,AKU,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2294,P,EKO,G6,SRJN,GRD,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6282,P,HUK,G4,SMTA,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2248,P,EKO,G3,SRJN,PNS,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
731,P,AKU,G3,SRJN,GRD,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1950,L,EKO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6234,P,HUK,G3,SMTA,PS,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
6152,L,HUK,G4,SMTA,PNS,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
952,P,AKU,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5794,P,HUK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
6109,L,HUK,G4,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
3253,P,KOM,G4,SRJN,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2091,L,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5450,P,HUK,G3,SRJN,GRD,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
5620,L,HUK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1912,P,EKO,G4,SD,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
6274,L,HUK,G3,SRJN,PDG,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
2027,P,EKO,G4,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2067,L,EKO,G3,SRJN,GRD,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
973,P,AKU,G4,SRJN,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
5792,L,HUK,G5,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1205,P,AKU,G5,SMTA,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1015,P,AKU,G4,SRJN,LL,ABRI,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1949,L,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
3226,P,KOM,G2,LL,PDG,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
790,P,AKU,G5,SRJN,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
1144,P,AKU,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
3326,P,KOM,G4,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6147,L,HUK,G3,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5943,P,HUK,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6357,L,HUK,G3,SMTA,PS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5780,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1211,P,AKU,G4,SMTA,PS,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
6189,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
2136,P,EKO,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2228,P,EKO,G2,SMP,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
859,P,AKU,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5506,P,HUK,G5,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
911,P,AKU,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6278,P,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1834,L,EKO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
915,P,AKU,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
5559,P,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1947,P,EKO,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1016,P,AKU,G5,SRJN,PNS,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6298,P,HUK,G3,SRJN,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6028,P,HUK,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
2090,L,EKO,G5,SRJN,GRD,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
6121,P,HUK,G4,SMTA,PNS,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
5896,L,HUK,G6,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
2274,P,EKO,G3,SRJN,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2290,P,EKO,G2,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
782,P,AKU,G4,SMTA,PDG,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
5829,L,HUK,G1,SMP,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
5727,P,HUK,G4,SRJN,PDG,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
6294,L,HUK,G4,SMTA,PS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1813,P,EKO,G3,SRJN,PS,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5820,P,HUK,G5,SMP,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
2035,P,EKO,G2,SD,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1149,L,AKU,G7,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5934,P,HUK,G4,SMTA,PDG,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
5765,P,HUK,G6,SMTA,PDG,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
874,P,AKU,G4,SRJN,PNS,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5808,P,HUK,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
738,P,AKU,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5571,P,HUK,G4,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2194,P,EKO,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
2029,L,EKO,G1,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
3272,L,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6303,L,HUK,G5,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
6089,L,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
2269,L,EKO,G3,SRJN,PDG,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5416,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1904,L,EKO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
980,L,AKU,G3,SRJN,PSN,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
6095,P,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
6029,P,HUK,G7,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6264,L,HUK,G2,SRJN,PSN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5639,L,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5668,L,HUK,G4,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
2206,L,EKO,G3,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6242,P,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
2298,L,EKO,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1029,P,AKU,G3,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
2225,P,EKO,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1053,L,AKU,G4,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
2309,P,EKO,G5,LL,PSN,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2275,P,EKO,G2,SMP,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5523,L,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LTW
6046,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1182,P,AKU,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6352,P,HUK,G6,SRJN,PNS,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
2300,P,EKO,G4,SMTA,PDG,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
6372,L,HUK,G6,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5417,L,HUK,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1027,L,AKU,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
2135,P,EKO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2268,P,EKO,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1958,P,EKO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5447,P,HUK,G4,SRJN,PSN,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
6279,L,HUK,G3,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
781,P,AKU,G7,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
5989,P,HUK,G2,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
2141,P,EKO,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
838,P,AKU,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
2251,P,EKO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
896,P,AKU,G3,SMTA,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
706,L,AKU,G4,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1090,P,AKU,G4,SMTA,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
686,P,AKU,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
777,L,AKU,G5,SRJN,PNS,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
5354,P,HUK,G4,SMTA,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
3337,P,KOM,G7,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5142,P,HUK,G3,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
954,P,AKU,G6,SRJN,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5661,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
5850,P,HUK,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1850,P,EKO,G3,SMTA,PS,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
6047,P,HUK,G2,SRJN,PS,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
2082,P,EKO,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1997,P,EKO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
974,P,AKU,G3,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5991,P,HUK,G4,SMTA,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
999,P,AKU,G4,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
871,P,AKU,G3,SRJN,PNS,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
719,L,AKU,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
856,P,AKU,G3,LL,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1160,L,AKU,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5893,P,HUK,G2,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
5360,L,HUK,G3,SMTA,PNS,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
5972,P,HUK,G3,SMTA,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
2277,L,EKO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
6126,P,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
3328,L,KOM,G5,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
3388,P,KOM,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6344,P,HUK,G2,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
968,L,AKU,G1,SMTA,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
742,P,AKU,G2,SD,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
828,P,AKU,G4,SMTA,PDG,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
6354,P,HUK,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2061,P,EKO,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1135,P,AKU,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
